peak ID,Title,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,Model masses,Adduct,Isotope,Comment,Reference RT,Reference m/z,Formula,Ontology,InChIKey,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,RT similarity,Dot product,Reverse dot product,Fragment presence %,Total score,S/N,MS1 isotopes,MSMS spectrum,Predicted Label,Prediction Probability
603,Unknown,17721,8.410583,8.548067,8.706233,311.2189,5249.0,39676.74609375,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,168.359,311.22235:1105 312.22619:218 313.23512:110 314.24046:29 315.13255:24 315.24915:26,55.05438:239 57.0328:56 57.06908:45 67.0468:28 67.05322:435 69.03511:49 69.07014:204 71.04917:178 73.06872:31 77.04294:20 79.0547:199 81.07032:517 83.08629:109 85.06372:60 87.42791:20 91.05507:177 93.0707:283 93.8421:20 95.08544:517 95.30351:20 97.10052:153 101.06293:20 105.07042:82 107.04709:64 107.08361:226 109.09132:32 109.1036:257 111.08048:30 111.11561:62 117.0635:68 117.07093:111 119.08523:151 121.10161:420 123.11642:137 125.09413:77 125.10071:98 129.06564:28 131.08589:177 133.10034:145 135.11876:219 137.09267:50 137.13399:100 139.10518:33 139.11327:78 143.08623:20 145.10075:160 147.1163:124 149.09666:300 149.13496:101 151.11075:108 153.08984:241 153.12865:20 155.10622:116 157.09891:80 159.11794:127 161.13367:91 163.11577:111 164.05486:20 165.12888:75 167.10619:321 167.14548:20 169.12074:95 171.11403:80 173.12932:130 175.14862:58 177.12875:116 179.15018:20 183.13857:57 185.11787:30 187.1467:73 189.16502:45 191.13995:36 191.1779:20 193.12787:21 197.13042:47 201.16566:36 213.16164:37 229.19873:132 233.19183:21 237.14845:21 239.17564:67 247.20569:170 257.18872:92 265.21939:228 275.19672:453 275.21622:25 293.1926:52 293.21274:704 293.23288:82,0,0.0
605,Unknown,17776,8.444366,8.614067,8.719417,163.1486,5331.1875,44515.9375,,[M+H]+,M + 0,found in higher mz's MsMs_614; found in higher mz's MsMs_611,,,,,,,999,False,False,False,,,,,,54.67758,163.03844:137 163.07599:48 163.11104:49 163.13358:42 163.1486:1192 164.15058:128 165.08885:41 165.1279:51 165.16443:22 166.15867:179 167.04564:40 167.14321:56,51.02218:63 55.05436:108 55.93578:8 57.07054:187 64.02973:8 65.03613:7 65.0385:17 67.054:79 69.07093:36 77.03862:612 79.05468:194 81.06941:62 81.41666:4 89.06056:8 91.05317:88 92.02577:77 93.065:9 93.07067:95 95.08638:80 105.03423:67 105.0704:38 107.08459:83 115.0538:37 117.05817:13 117.06877:40 119.08413:14 120.01984:11 121.08755:6 121.1005:43 122.06791:4 130.06538:11 133.02679:79 133.06186:8 135.04353:88 135.0777:12 145.06412:22 163.02686:9 163.03937:65 163.07066:14 163.14703:19,0,0.05031802590757219
606,Unknown,17776,8.410583,8.614067,8.7463,180.174,7379.5,62728.765625,,[M+H]+,M + 0,found in higher mz's MsMs_614; found in higher mz's MsMs_611; found in higher mz's MsMs_610,,,,,,,999,False,False,False,,,,,,367.6342,180.17402:1626 181.08572:35 181.12266:50 181.15828:1065 181.17675:178 182.00766:93 182.16242:158 182.9611:32 183.08046:125 183.13617:26 184.08193:25 185.11813:37 185.15415:19,53.03802:20 55.05436:202 56.05168:22 57.07054:24 58.06645:18 67.04356:63 67.0548:162 68.0466:10 69.0693:53 70.06352:52 72.0816:29 77.03948:29 79.05467:146 81.06941:203 82.0663:58 83.08447:33 84.08106:55 89.02355:10 91.05317:37 92.04552:10 93.06877:87 94.06821:11 95.08637:79 96.08214:153 98.09701:50 100.11807:10 106.0756:19 107.08459:67 108.08:22 109.1005:31 110.09596:78 111.10628:10 120.07998:32 121.10265:50 122.0939:44 124.11255:74 137.05934:53 138.12297:24 144.32713:10 152.05814:17 165.0394:20 165.08978:18 180.0645:24 180.175:262,0,0.06333333333333334
607,Unknown,17776,8.424467,8.614067,8.719417,181.1583,4849.1875,39518.54296875,,[M+H]+,M + 0,found in higher mz's MsMs_614,,,,,,,999,False,False,False,,,,,,114.91,181.08572:35 181.12266:50 181.15828:1065 181.17675:178 182.00766:93 182.16242:158 182.9611:32 183.08046:125 183.13617:26 184.08193:25 185.11813:37 185.15415:19,55.01654:35 55.05436:313 57.03278:27 65.03691:16 67.0532:107 68.99274:10 69.0693:91 70.07337:17 71.04749:42 75.02652:10 77.03948:77 79.05032:23 79.05467:140 81.03587:18 81.07117:157 83.04784:54 83.08626:69 85.06821:10 87.00584:10 91.0541:85 93.06688:34 93.06972:98 94.94208:23 95.08541:80 97.10049:27 99.07911:13 105.06838:35 107.04401:21 107.08662:46 108.08815:22 109.1005:36 111.08044:58 117.06559:26 119.08305:31 121.10265:29 124.11255:13 135.07768:24 139.11092:23 153.05583:22 163.14827:30 166.032:10 166.9845:29 181.05637:25 181.16322:34 181.17644:21,0,0.013401360544217686
608,Unknown,17776,8.3793,8.614067,8.7463,198.185,19382.375,163472.125,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,1036.829,198.18498:4576 199.03737:23 199.13419:16 199.17293:62 199.18953:491 200.18968:45 202.21423:25 203.10736:54 203.14229:122,52.00442:7 53.03951:19 55.01806:48 55.05442:1133 57.06986:441 58.06577:18 67.05408:105 69.06938:465 70.0636:35 71.04922:45 71.08559:58 72.04423:32 72.08168:66 77.0387:25 79.05563:102 81.07038:183 83.08635:522 85.06378:25 85.09995:26 86.06031:102 86.09669:34 88.07169:7 93.06983:84 95.08457:78 97.06679:58 97.1006:165 99.0802:13 100.07503:96 100.11328:14 105.0695:21 105.07453:7 107.08471:99 109.10062:32 111.08057:50 111.11673:12 114.08964:43 121.10171:88 122.11029:7 125.09643:33 128.10643:21 135.11545:21 138.05861:7 139.14807:12 156.17522:67 163.14345:14 163.14845:65 181.15816:22 198.12831:14 198.18626:31,0,0.005463453716257858
610,Unknown,17776,8.4001,8.614067,8.759833,208.1693,13023.6875,113930.984375,,[M+H]+,M + 0,found in higher mz's MsMs_614,,,,,,,999,False,False,False,,,,,,236.9514,208.03639:29 208.12972:30 208.16932:2972 209.0103:28 209.03014:24 209.15346:421 209.17473:407 210.15413:54 211.17856:162 212.16264:30 212.18406:42 213.14758:26,53.03659:7 54.03428:11 55.05363:268 56.04874:45 57.06831:65 58.06495:43 60.08032:12 65.03849:15 67.04115:8 67.0556:153 69.07011:131 70.06515:40 71.08385:24 72.07993:16 77.03947:35 77.17634:4 79.0538:283 80.04966:12 81.06146:11 81.07029:186 82.06452:65 83.08536:37 84.08105:49 90.01875:4 91.05316:58 93.06971:183 94.0663:13 95.07298:14 95.08445:83 96.08021:108 97.06184:8 97.10048:11 98.097:20 101.02151:4 105.06938:62 107.05009:76 107.08762:44 108.08203:23 109.08923:19 110.09492:54 119.08411:13 121.06488:21 121.10156:40 122.09389:33 123.1055:19 124.11145:76 131.04993:20 131.08247:29 135.11755:12 136.11073:12 137.09491:10 138.12872:28 147.11862:7 149.0607:211 149.09062:7 162.12439:6 173.13312:8 180.175:42 188.14166:10 190.09639:7 190.15857:13 192.00009:28 193.16185:8 208.03181:19 208.13222:16 208.19022:8,0,0.03
611,Unknown,17776,8.414,8.614067,8.759833,226.18,81918.6875,701750.1875,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,817.243,226.17996:17666 227.16437:435 227.18358:2327 228.16869:71 228.18498:253 229.18858:30 231.13681:156,50.01538:5 53.0373:20 55.01799:45 55.03108:11 55.05435:1080 56.05094:20 57.03499:22 57.07053:579 58.0657:50 65.0377:29 67.05479:374 69.03426:17 69.07011:708 70.06515:24 71.04996:51 71.0855:209 72.04497:30 72.08159:74 73.06534:15 77.03861:124 79.05379:526 81.07028:727 82.06451:32 83.04962:39 83.08536:656 84.08105:56 85.06458:32 85.10075:26 86.05929:108 86.09476:48 91.05503:73 92.04833:15 93.06971:333 95.05004:11 95.0854:479 96.08021:64 97.06377:129 97.08502:28 97.10144:306 98.09603:21 99.07812:25 100.07589:118 105.03722:11 105.06937:36 106.03925:17 107.04907:165 107.0653:29 107.08559:249 109.0626:10 109.10151:78 110.09595:89 111.0794:81 114.09159:82 114.12824:13 115.05588:14 119.08411:29 120.05526:389 121.10155:291 123.11746:43 124.11035:114 125.09517:56 128.06079:11 128.10628:26 131.08583:94 135.11414:39 137.119:15 138.1264:66 139.10858:15 142.12392:11 147.11743:13 149.13251:35 154.06406:53 155.0744:22 156.175:79 161.13235:12 163.14198:26 163.14825:225 166.05977:9 167.06937:33 170.09604:11 173.13184:62 180.07631:27 180.17499:401 181.15793:46 182.08401:24 183.0695:86 183.09071:13 184.09488:36 190.15585:15 197.08353:21 198.10323:13 198.18602:34 208.03606:27 208.16898:31 210.0316:19 211.12979:13 226.09708:172 226.15604:27,0,0.0033333333333333335
614,Unknown,17776,8.4001,8.614067,8.801066,244.1896,11582.8125,108108.453125,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,469.8402,244.18964:2389 245.19403:346 246.19587:44 247.16584:28 247.20283:36 249.15019:35 249.18423:68,51.02428:7 53.03659:19 55.01873:35 55.042:22 55.05436:3304 56.04874:59 57.03426:90 57.0698:1220 58.06496:184 59.04989:80 65.03849:49 67.054:1425 69.04486:13 69.07011:2649 70.06516:112 71.04914:169 71.05823:70 71.08633:425 72.04332:65 72.08076:274 73.06451:49 75.77559:7 77.03948:70 79.05467:1024 80.04966:13 81.07029:3060 82.06541:139 83.04963:23 83.08626:3074 84.08196:163 85.06369:205 85.10076:103 86.0593:338 86.0975:100 87.08175:21 91.05411:195 93.06972:1210 94.06441:14 95.08637:2484 96.08118:216 97.06572:308 97.07924:73 97.086:247 97.10145:1448 98.09604:121 99.08204:112 100.07492:501 100.11219:69 101.05896:22 105.07039:102 107.08662:1577 109.10152:467 110.09596:326 111.08045:663 111.11558:33 113.09592:16 114.0916:423 114.12406:36 115.05589:11 117.06983:107 119.08733:79 121.10157:1880 122.09823:41 123.07941:46 123.11747:177 124.11146:620 125.09628:393 126.09051:22 128.09409:11 128.10629:176 129.07117:24 131.08585:497 133.10368:37 135.08453:28 135.11644:310 137.1328:82 138.12642:327 139.11324:123 140.14417:20 142.12392:96 145.10307:65 147.11626:101 149.13373:138 151.13361:17 152.14519:40 154.16264:7 156.17381:186 161.12988:46 162.12939:39 163.14954:2868 165.12756:19 171.11655:24 173.13185:631 177.08434:7 178.16872:7 180.175:4705 181.15929:726 188.14168:16 190.15858:211 191.14261:95 198.18742:431 208.15344:45 208.17043:1435 209.15315:214 226.18114:372 227.16554:13 244.20773:16,0,0.01
616,Unknown,17897,8.4678,8.719417,8.78755,331.2494,2570.875,24011.9765625,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,117.1701,331.00144:18 331.24939:539 332.25105:117 333.25601:25 335.22382:54 336.22787:21,55.01803:22 55.05367:154 57.03281:31 57.06909:18 67.05404:289 69.03431:7 69.07016:306 69.19323:4 71.04919:37 73.06287:17 77.03952:16 79.05472:180 81.03416:12 81.07034:409 83.08631:149 85.02758:8 85.06555:72 91.05416:107 93.07072:249 95.08547:434 97.06577:60 97.09185:8 97.10054:70 98.98357:106 99.08014:107 101.06001:16 105.07146:78 107.08567:193 109.06371:18 109.10056:167 111.04435:14 111.08154:40 111.11461:9 113.06575:10 113.09494:60 115.07594:10 117.0699:59 119.08633:95 121.10164:284 123.08057:32 123.11646:39 125.09526:129 127.07437:12 129.07013:33 129.09018:33 131.08479:48 133.10039:108 135.11766:271 137.09731:31 137.12944:12 139.11215:76 141.0928:11 143.08743:18 143.10738:4 145.1008:50 147.11516:118 149.09431:28 149.13142:208 151.11079:59 153.08987:10 153.12869:18 155.10748:30 157.10265:21 157.12354:8 159.11551:83 161.09639:18 161.13248:126 163.07326:37 163.11333:25 163.14713:40 165.12767:48 167.1075:28 167.14426:16 169.11952:26 171.09869:14 171.11665:57 173.13194:34 175.11105:20 175.14738:57 177.08705:20 177.1275:24 179.13712:19 179.14368:57 181.1198:29 181.15807:14 183.13861:16 185.11525:27 185.13126:54 187.1481:19 189.12868:49 189.16373:16 191.14001:7 193.11975:11 193.15517:24 195.13707:39 199.14922:25 201.16156:15 203.14211:16 205.16042:8 207.13934:40 207.1732:8 209.15044:17 211.13136:7 213.16457:25 217.18941:10 218.03537:4 221.15274:43 223.17201:8 225.14456:31 231.17091:10 231.21265:29 235.16606:34 238.16106:7 241.17955:10 241.19476:64 249.22432:25 259.20343:121 277.21698:437 295.22552:79 313.14297:7 331.20993:50,0,0.0033333333333333335
617,Unknown,17897,8.627316,8.719417,8.773733,376.3059,3069.375,20249.4609375,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,30.59626,376.23364:21 376.3059:667 377.22875:27 377.30491:115 378.31287:25,53.01306:2 55.05293:12 57.0328:5 67.05322:21 69.07014:48 71.04917:4 73.04694:9 73.06453:5 75.04438:5 77.04122:2 79.05296:11 81.07032:62 83.0854:27 85.06372:12 91.05507:10 93.06975:35 95.08545:64 97.06382:13 97.10149:9 98.98452:6 99.08012:43 103.03754:2 105.06842:12 107.08564:23 109.06266:4 109.10156:18 111.07842:12 113.097:14 115.07591:6 117.06881:5 119.08737:17 121.10053:51 123.08597:7 123.11751:16 125.09633:33 129.06898:5 129.09015:12 131.08476:22 133.10034:15 135.11649:40 137.09268:7 139.10982:9 141.09276:4 143.08623:4 144.06116:2 145.10077:8 147.1163:35 149.09428:12 149.13258:48 151.11076:17 155.10622:7 157.1026:10 159.11794:28 161.09137:3 161.1312:26 163.10828:10 163.14833:16 165.12637:24 167.10492:6 167.14166:7 169.12202:6 171.11789:17 173.12804:8 175.10712:5 175.14732:12 176.98659:4 177.12485:6 179.14363:7 181.12372:8 183.13857:4 185.11922:12 185.13121:11 187.14806:5 189.12727:15 193.15785:7 195.1425:11 199.14639:13 201.1629:12 205.15756:3 207.1407:10 209.15039:5 219.17451:4 221.14687:4 221.15123:14 231.17532:4 231.21111:9 235.1675:18 241.19167:34 249.21962:5 253.17992:6 253.18929:3 259.20496:43 277.18753:4 277.21527:263 295.22546:91 313.24005:4 358.06375:4 358.19919:3 376.18585:4 376.19916:10 376.21817:20 376.28281:5,0,0.0
618,Unknown,17919,8.548067,8.7463,8.867633,418.317,2829.75,16097.6015625,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,47.28896,418.22874:27 418.24879:34 418.28488:32 418.31696:790 419.24376:80 419.31803:220 420.24996:38 420.31627:60 420.33034:48 421.21712:27 421.25736:34 422.25388:15,55.05145:10 67.054:14 69.0693:14 71.08386:37 79.05206:6 81.07029:38 83.04695:9 83.08626:9 85.10257:25 91.06066:5 93.07067:38 95.08637:23 97.06379:19 99.07814:28 103.07632:5 105.06738:14 107.08256:15 109.06467:10 109.09846:12 111.04429:17 113.09696:54 115.03908:9 117.06771:15 119.08519:19 121.10265:27 123.07941:47 125.06121:9 125.13467:5 129.05225:9 129.07005:10 131.08698:18 133.09917:9 135.09137:10 135.1153:28 137.05936:28 137.13051:10 145.10072:15 147.0806:18 147.11983:8 149.09663:13 149.13133:53 151.06613:9 151.07336:72 151.1107:27 151.14687:17 153.09222:13 153.12862:23 155.10371:8 157.10255:13 157.12344:14 159.11665:40 161.09753:25 161.13239:32 163.10947:13 163.14578:28 165.09105:38 167.10487:9 167.14288:13 169.08627:29 169.10158:14 171.11655:56 173.09445:45 173.13313:29 175.10835:10 175.14598:14 177.09216:10 179.10815:9 181.10123:8 181.15796:11 183.11728:12 185.13249:41 187.10776:18 187.15202:13 189.12587:30 189.16766:26 191.10602:75 191.14397:30 195.10274:18 195.13834:12 197.13586:9 199.11452:11 201.12529:5 203.14198:42 205.12241:52 205.15469:13 207.13922:31 207.1759:5 209.11771:15 209.15315:36 213.12581:10 215.13982:5 217.15895:16 219.13527:16 221.15553:9 222.09828:5 225.15179:11 227.14192:8 235.16743:23 239.1786:5 241.20073:9 255.21005:23 265.19696:12 273.21948:27 283.20786:46 291.23026:7 301.21802:108 319.2244:161 337.19702:10 337.23843:48 337.25644:22 355.24783:12 355.26816:10 373.25015:11 418.23056:47 418.29471:16 418.31476:9 418.33481:16 418.37292:16,0,0.016666666666666666
619,Unknown,17930,8.403633,8.759833,8.867633,214.1806,5367.0,50963.11328125,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,425.0453,214.18065:1263 215.04661:21 215.14294:41 215.16882:25 215.1832:336 216.18521:61 216.19385:37 217.1072:89 217.15631:43 217.19387:45 218.16579:16 219.05427:32 219.10215:28 219.17471:155,53.03087:20 53.03729:130 55.05434:1595 57.03572:112 57.07052:104 59.04987:35 65.03926:81 67.04756:39 67.05478:2803 69.07091:1101 71.04912:169 71.08383:96 72.08241:89 77.03859:129 79.05378:550 81.07027:2973 83.06747:120 83.08534:675 85.06457:187 91.05501:303 91.06437:20 93.06969:524 93.0782:78 95.08634:5202 97.06472:303 97.10046:114 99.08103:65 103.04842:20 105.07036:309 107.08557:89 107.09166:20 109.10047:1105 111.08041:76 119.08515:312 121.09937:31 127.07536:52 133.10139:151 135.11752:245 137.09947:110 137.13391:54 151.14923:79 161.13107:245 179.13957:25,0,0.00877759543975226
620,Unknown,17941,8.548067,8.773733,8.949984,186.2215,13092.8125,111944.4765625,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,193.6664,186.18535:32 186.22147:3907 187.10944:52 187.14833:277 187.22477:413 188.10975:14 188.15143:46 189.08981:49 189.12621:84 189.16396:130 190.12918:23 190.16298:20 191.07112:41 191.10771:88 191.14294:309 191.17818:62,55.05361:134 56.96245:43 57.06904:1921 63.0148:20 67.05478:65 72.07824:87 74.09623:1110 81.0685:54 86.09474:196 96.08787:36 110.97608:54 116.06433:34 119.0199:34 128.14397:234 130.15143:103 130.15926:3041 151.03233:20 167.04144:70 186.21303:255 186.2224:5004,0,0.0940264620518429
621,Unknown,17941,8.614067,8.773733,8.867633,373.256,2353.5625,13879.33203125,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,31.39628,373.10076:73 373.17082:21 373.22196:72 373.25604:361 373.55723:27 374.10309:26 374.22255:20 374.26238:89 374.29272:114 375.12196:44 375.2055:65 375.2169:221 375.25488:21 375.28906:24 376.21256:36 376.2715:35 376.30383:134 377.22858:126 377.30284:25 378.23453:45,53.03874:7 55.05364:41 57.0698:59 67.054:101 69.03183:13 69.07012:55 71.04749:29 71.08551:100 73.04775:176 74.04648:19 75.0435:15 78.03906:7 79.05468:117 81.03235:64 81.06941:99 83.04963:36 83.08537:34 85.02392:10 85.02934:17 85.10167:101 85.13604:7 87.04517:12 87.08084:7 89.05778:18 90.01783:10 91.05317:50 93.07162:85 95.04814:36 95.08542:207 97.06572:42 99.07814:69 101.06094:26 103.1002:7 105.06939:96 107.04503:8 107.08561:66 108.04638:26 109.06467:54 109.10153:27 111.04429:41 111.08252:17 113.09488:118 116.05699:7 117.06771:67 119.08519:83 121.06813:29 121.10049:51 123.08158:156 125.06011:39 125.07217:27 127.0743:15 127.11188:23 129.05557:13 129.07005:44 131.08585:70 133.06525:23 133.1003:31 135.07999:17 135.11758:62 136.06157:327 137.0605:62 139.07507:62 139.11208:15 141.07059:13 141.12881:17 143.08618:20 145.1019:64 147.0806:38 147.11507:45 149.08826:13 149.09422:89 149.13254:79 151.07578:132 151.11192:66 153.091:26 153.12862:53 155.07198:11 155.0854:26 157.10133:35 157.12221:16 159.08574:11 159.11542:34 161.09506:71 161.13113:39 163.07567:10 163.11072:38 163.14828:36 165.08978:42 165.12633:25 167.10487:13 167.14288:33 169.08627:40 169.1003:71 170.10886:12 171.11655:117 173.09573:75 173.13185:84 175.11356:23 175.14987:25 176.99043:14 177.09087:38 177.12869:31 179.10422:15 179.14226:21 181.09727:18 181.12102:13 181.16324:13 183.11728:15 185.13115:34 187.1024:12 187.11044:80 187.15067:11 189.12721:94 189.16228:18 191.10602:90 191.14127:67 193.12373:16 195.1041:15 195.13834:15 197.14825:10 199.11037:17 201.12807:41 203.13779:22 204.06657:31 205.12241:100 205.16171:13 207.13922:59 207.17308:15 209.11913:19 209.15315:39 213.12581:12 214.06851:7 217.12138:25 217.15607:29 221.09431:11 221.15115:18 227.16112:13 231.138:24 235.12985:10 235.17044:11 239.17709:18 241.15962:12 241.19159:13 247.20871:12 252.97243:12 255.20222:24 257.18866:24 265.19217:18 266.98633:13 266.99915:168 267.9996:22 268.99387:93 273.21786:13 274.21527:33 275.19989:129 281.04922:8 283.0462:10 283.20123:28 284.03165:19 292.22815:59 302.04715:87 309.17606:7 312.0509:11 319.22617:65 320.05338:107 330.06003:21 337.23843:45 355.06677:30 355.33096:15 357.07007:39 373.18387:14 373.21606:31 373.27286:11 373.34296:15 373.35052:54,0,0.0033333333333333335
622,Unknown,17941,8.627316,8.773733,9.171383,935.3224,2456.25,14400.3076171875,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,526.0092,934.88504:37 935.00193:27 935.02891:37 935.21177:17 935.3197:507 936.3213:270 936.48928:23 936.63628:27 936.97832:34 937.06535:35 937.2514:29 937.33244:123 937.46449:21 937.6566:17 938.3171:52 938.33211:52 938.47925:37 938.81262:25 939.29927:20 939.34133:26 939.41644:20 939.50057:26,172.06931:20 284.08936:20 306.17374:20 357.13666:21 470.23105:22 511.22778:20 583.24292:57 583.26184:100 583.41101:20 603.06287:20 620.32233:22 701.31342:20 741.28528:22 750.39026:22 758.29773:22 759.28607:571 771.32672:23 805.94507:23 825.21674:23 854.12708:23 857.64594:23 887.97266:23 890.35791:104 896.89856:23 899.28992:38 910.14642:23 916.45654:23 917.30249:78 920.36609:68 929.04956:23 932.09375:23 935.25989:71 935.31982:3097 935.75757:108,0,0.13427721655218738
625,Unknown,17952,8.653,8.78755,8.990967,378.322,12767.6875,63841.453125,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,804.3157,378.19054:31 378.22866:50 378.32018:2977 379.16532:23 379.2474:43 379.29704:39 379.32567:614 380.24839:30 380.32677:109 381.26219:148 382.18151:220 382.26392:76 382.27925:140 383.18828:87 383.19979:83 383.21323:50 383.28423:54,55.0536:37 67.05316:68 68.05626:20 72.08738:20 81.06936:110 87.0442:63 90.05219:20 93.0744:28 95.08536:68 99.081:25 105.07033:43 107.08656:83 109.10044:62 120.07992:20 123.11631:79 133.10135:38 135.12093:40 145.10063:34 149.13245:39 153.12488:20 159.13634:20 161.13353:84 165.12749:29 169.12059:61 173.13692:20 178.08881:36 181.12355:20 184.11209:40 208.13213:92 210.10681:20 212.13794:20 214.21614:57 242.21254:59 243.20369:33 243.22357:21 249.125:21 261.22247:127 262.23904:158 279.21637:48 279.23111:297 297.23633:100 297.2431:107 304.24359:69 333.20532:21 360.17188:76 360.25562:24 378.20169:54 378.23218:490 378.26459:105 378.30655:46 378.33322:57,0,0.09436938517725937
627,Unknown,17952,8.66605,8.78755,8.990967,526.2601,6502.8125,37336.56640625,,[M+H]+,M + 0,,,,,,,,999,False,False,False,,,,,,1010.922,526.22416:259 526.26014:1759 526.42431:26 526.43331:66 527.22757:119 527.26133:635 528.21842:59 528.26348:155 528.34008:28 529.25981:64 530.25708:37 530.31577:38 531.25755:26,76.02069:188 81.03676:20 89.06148:81 130.04749:36 133.08334:21 144.01051:43 149.04994:20 161.13239:52 162.02206:641 170.02831:34 173.13443:20 177.11043:27 179.05042:2834 182.02718:378 182.04832:20 187.11044:20 200.09784:21 203.14198:105 205.06343:67 215.04491:129 216.03651:21 219.1759:6710 231.04709:21 233.06155:635 245.05714:74 248.1714:35 265.12354:29 276.14062:44 285.02209:34 285.05353:204 287.19424:21 290.07709:56 291.05963:113 294.15173:429 308.09109:6936 327.19894:188 331.16513:21 379.15952:80 397.17786:286 397.21301:44 446.09683:20 451.18802:226 454.21442:22 509.19528:41 526.18384:67 526.23328:313 526.24902:252 526.29626:56 526.38171:43,0,0.1337074006326423
633,Unknown,17963,8.614067,8.801066,8.881083,243.2117,13870.4375,69969.9609375,,[M+H]+,M + 0,found in higher mz's MsMs_644; found in higher mz's MsMs_642; found in higher mz's MsMs_640; found in higher mz's MsMs_636,,,,,,,999,False,False,False,,,,,,398.8961,243.17191:48 243.21165:4216 244.18952:311 244.21556:882 245.15093:44 245.19238:62 245.21694:87 246.24035:200 247.16726:82 248.17003:53,55.05433:138 57.06976:105 59.04683:20 67.05315:165 69.07007:139 69.07414:20 71.06149:20 77.03857:64 79.05288:127 81.06847:180 83.08531:58 84.08999:45 91.05405:201 92.0511:20 93.06871:164 95.08535:193 97.06179:20 99.09075:25 105.06831:159 107.08147:21 107.08553:189 109.10145:72 115.05477:72 117.06869:172 119.08511:255 121.10041:179 123.11739:41 131.08127:90 131.08688:215 133.1002:181 135.11635:117 143.15527:20 145.09944:193 147.11736:232 149.12885:32 154.0141:20 157.09875:44 159.11902:194 160.1284:20 161.13351:293 163.14441:26 169.07596:31 171.11772:38 173.12659:28 173.13174:171 175.14716:81 181.1011:24 183.11185:27 185.1337:20 187.14786:241 187.22968:42 201.15991:54 213.06413:38 215.17561:57 225.17958:21 243.09209:29 243.19296:139 243.21132:285,0,0.036833583708896674
