PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
264	Unknown	11726	4.738767	4.83255	4.998767	243.0881	4964.5	22368.6328125	null	[M+H]+	M + 0	similar chromatogram in higher mz_269; similar chromatogram in higher mz_265; similar chromatogram in higher mz_266; similar chromatogram in higher mz_267	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	227.0153	243.03272:39 243.08774:1693 244.09292:147 245.18614:20 247.16254:25	57.07131:52 103.05645:33 116.04964:59 118.06476:61 119.08417:20 129.06564:37 130.06432:54 145.07243:34 145.07716:137 153.04498:47 157.06577:85 157.07436:58 161.09636:31 170.05779:28 170.07184:506 172.08743:4000 173.08678:45 182.07091:52 183.12132:25 198.06747:4026 199.08693:47 200.08267:426 215.10539:24 216.07838:146 225.07687:36 226.06183:111 243.08775:3110
265	Unknown	11726	4.658533	4.83255	4.9854	968.5081	1085.75	5215.11328125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	426.0674	968.50811:434 968.84677:465 969.17939:382 969.50901:304 969.84784:117 970.18063:79 971.49096:19	
266	Unknown	11726	4.605583	4.83255	4.998767	968.8467	1754.125	8116.35888671875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1172.12	968.50811:434 968.84677:465 969.17939:382 969.50901:304 969.84784:117 970.18063:79 971.49096:19	
267	Unknown	11726	4.53305	4.83255	4.998767	969.1794	1517.3125	7004.3779296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	547.0024	968.84677:465 969.17939:382 969.50901:304 969.84784:117 970.18063:79 971.49096:19	
268	Unknown	11737	4.711767	4.846	4.9854	356.2281	1225.8125	6458.279296875	null	[M+H]+	M + 3	isotope of 272	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.54494	356.07088:243 356.22813:240 357.06306:88 357.23535:33 358.06588:62 360.34553:68	
269	Unknown	11737	4.752417	4.846	5.025583	740.4639	1409.5	6531.31298828125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	147.7312	740.46384:402 741.46983:152 741.90499:49 742.07856:73 742.2468:102 742.56999:27 744.08271:46 745.41496:22	
270	Unknown	11748	4.725266	4.8592	5.012217	335.2096	4449.625	20280.943359375	null	[M+H]+	M + 0	similar chromatogram in higher mz_272; similar chromatogram in higher mz_275; found in higher mz's MsMs_272	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	112.8549	335.20963:1028 336.21546:272 337.21919:74	91.05695:22 95.08641:40 106.05445:10 113.05948:10 117.06988:10 123.05445:26 129.069:29 132.07883:30 134.09744:63 144.07999:59 146.09674:71 149.0201:15 157.09892:38 159.07964:10 162.05833:13 167.03271:10 169.10037:23 182.09471:10 186.13026:180 186.13962:69 191.05054:10 202.12201:41 214.07002:10 216.1346:19 216.14037:28 227.1169:15 243.21465:17 255.11153:58 279.17407:33 279.18716:61 289.21136:10 335.20023:34 335.2128:255 335.22894:32 335.27383:38
271	Unknown	11748	4.711767	4.8592	5.012217	336.2155	1150.3125	5401.7451171875	null	[M+H]+	M + 1	isotope of 270	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	108.0831	336.21546:272 337.21919:74	
272	Unknown	11748	4.752417	4.8592	5.148667	353.2226	355082.625	1600233	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11675.94	353.18941:165 353.22258:94266 354.15912:45 354.19786:110 354.22553:21940 355.06919:407 355.22991:2749 356.06922:187 356.23202:414 357.0688:137	55.05411:24 56.04849:49 57.03326:85 57.07324:7 65.04135:7 67.05369:98 68.05113:37 69.06898:48 70.06483:36 77.03997:14 79.05343:15 80.05016:18 82.06591:96 84.08156:215 85.06509:24 86.09891:22 91.0546:467 94.06586:26 95.07349:18 96.07976:13 98.09557:41 101.23297:7 103.05591:15 105.06988:250 106.06398:21 108.07744:15 109.16653:7 112.07603:34 115.05533:174 116.05853:12 117.05653:93 117.06926:497 118.06413:75 119.04931:26 120.08047:153 121.0643:58 127.05157:12 127.05378:27 128.06239:65 129.07053:377 130.06474:359 131.08521:66 132.08035:1972 134.09673:3263 138.90797:7 140.10632:38 141.06989:171 142.07881:22 143.08546:365 144.06273:12 144.08038:1717 145.10001:197 146.07227:10 146.07936:12 146.09595:3457 148.11121:44 150.09102:172 154.07671:21 155.08708:66 157.10178:158 158.09735:351 159.11337:14 160.11034:115 161.09425:83 162.09114:61 169.09946:174 170.09521:25 171.10416:33 172.10963:17 174.11006:25 174.12817:3156 175.11784:13 176.10773:45 177.08736:14 184.11259:223 185.11954:47 186.10384:24 186.1279:10563 187.12424:85 188.10712:41 189.13705:13 190.12248:155 202.12367:1490 203.47081:16 204.09773:13 204.12013:55 204.13835:16158 205.14101:23 206.11374:13 216.13916:1654 217.13329:12 233.16512:31 242.15347:88 260.16397:54 262.16006:13 277.16803:27 278.17755:55 279.1463:19 279.15939:64 279.18561:4216 279.25113:19 280.18729:12 297.1944:286 334.11697:13 335.16245:25 335.21271:13039 335.27014:19 336.21313:41 352.04755:12 352.06961:14 353.17041:25 353.22385:18355 353.27542:22 353.48367:13 353.66245:12
273	Unknown	11748	4.752417	4.8592	5.125467	354.2255	86958.125	391676.625	null	[M+H]+	M + 1	isotope of 272	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4440.674	354.15912:45 354.19786:110 354.22553:21940 355.06919:407 355.22991:2749 356.06922:187 356.23202:414 357.0688:137	
274	Unknown	11748	4.738767	4.8592	5.118433	355.2299	11027.5	49432.8671875	null	[M+H]+	M + 2	isotope of 272	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	200.5178	355.06919:407 355.22991:2749 356.06922:187 356.23202:414 357.0688:137	56.0488:22 56.05687:22 59.02509:7 62.04979:7 67.05647:18 68.05798:12 69.06855:13 73.04698:559 74.04402:13 82.06194:11 84.07934:27 85.08457:26 89.05601:7 91.05513:76 92.05689:42 97.08126:7 101.01669:7 105.06949:33 106.07369:44 107.07657:17 113.08143:11 115.05495:30 116.05498:29 117.06358:21 117.06888:54 118.06163:20 118.07441:29 119.07568:12 120.07902:33 121.06501:17 121.08443:14 128.05872:13 129.07129:24 130.06438:23 130.0722:61 131.06689:27 131.07475:23 132.08002:92 133.08572:70 134.09637:239 135.09947:200 136.10287:44 142.07265:12 143.07928:11 144.08241:95 145.07961:21 145.08551:55 146.09682:136 147.09975:325 148.10493:140 150.09071:13 151.09518:20 152.09818:25 157.09901:18 158.09583:25 158.10445:21 159.09702:35 160.10136:21 161.11636:19 162.09834:14 162.12207:13 163.08958:13 163.10085:11 169.10046:25 170.10262:32 171.10902:32 172.10553:14 174.1124:13 174.12791:195 175.13058:348 176.13351:237 184.11237:14 185.118:26 186.12634:602 187.13074:916 188.13379:649 189.10986:13 191.12653:21 197.0975:11 202.11655:17 202.12212:87 203.1254:160 204.13818:819 205.14224:1682 206.14314:1286 216.13615:77 217.12592:13 217.13892:144 218.13678:51 218.14548:194 239.06363:7 244.15588:13 250.96381:17 251.96802:7 266.99777:613 279.18402:84 280.18735:171 281.19247:442 285.01077:32 298.19922:42 299.19879:40 335.20938:110 336.21521:29 337.18655:13 337.21893:2173 339.03592:13 355.07449:36 355.22968:3384
275	Unknown	11748	4.752417	4.8592	4.958633	418.2572	1399.0625	6081.912109375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.28893	418.2572:383 419.26221:128 419.3144:59 421.2658:79	
276	Unknown	11781	4.80595	4.898317	5.025583	369.2181	12655.4375	55082.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	531.3162	369.21808:2824 370.22085:714 371.09844:148 371.22498:103 371.31186:152 372.10186:82 372.32125:45 372.35151:41 373.10286:55 373.21837:54 373.54986:115 374.05779:40	50.01549:2 55.05229:13 56.04886:113 58.06508:7 59.05076:4 63.02196:2 67.05494:15 69.07025:5 70.0653:28 71.04763:6 73.04706:4 75.02497:4 77.03877:26 79.05396:46 80.05158:5 82.06203:19 82.06558:126 83.04801:11 84.08212:11 85.08646:4 89.05796:7 91.05429:90 94.0646:30 96.07945:26 98.05838:7 98.09915:4 100.07512:88 103.05363:34 104.04917:19 104.73225:4 105.0706:3363 106.06572:6 108.0578:4 111.04554:3 112.0768:5 113.08259:7 115.05297:7 117.05734:26 117.069:7 118.06494:10 119.08436:8 120.07915:38 121.06514:10 122.09739:13 129.0692:4 130.0634:27 131.07378:8 132.08128:196 134.09653:99 137.05733:3 141.07553:4 143.0853:4 144.08022:9 146.08394:4 146.09579:134 147.06424:5 148.07407:55 148.11343:11 149.09692:8 150.07285:4 150.09087:238 158.09599:177 159.11945:4 160.07301:6 160.11147:160 162.09103:27 162.12473:6 164.10034:4 166.08539:114 169.10573:4 174.1281:5 176.07124:15 176.10767:13 184.11124:15 186.10648:7 186.12788:2315 187.12154:4 188.10979:8 189.13568:372 189.13838:979 192.1051:5 193.13364:24 194.11713:12 196.11082:3 198.12573:8 202.12233:10 204.11317:11 204.1384:1394 206.11661:32 215.11723:4 218.11819:67 219.14731:10 220.13086:10 222.14986:12 225.1331:4 227.05521:3 232.13359:349 234.11227:4 238.02676:4 238.91991:9 248.12712:95 250.13857:5 261.1344:6 261.16135:3310 261.18353:11 262.16193:6 264.17679:4 265.15759:11 270.13391:5 270.15002:80 275.17603:3 279.18759:14 297.19315:66 327.07727:4 341.1134:4 351.15491:4 351.20819:66 368.02325:5 368.70245:4 369.18262:12 369.19955:46 369.21652:8105
277	Unknown	11781	4.80595	4.898317	5.012217	370.2209	3142.25	13617.5234375	null	[M+H]+	M + 1	isotope of 276	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	65.88211	370.22085:714 371.09844:148 371.22498:103 371.31186:152 372.10186:82 372.32125:45 372.35151:41 373.10286:55 373.21837:54 373.54986:115 374.05779:40 374.3593:168	
278	Unknown	11803	4.80595	4.905334	4.9854	351.208	1553	6320.01904296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	49.23861	351.20803:308 352.21365:72 353.1728:21 353.19122:81 353.22254:7848 354.2255:1889 355.06731:368 355.22988:219 356.07104:153	
279	Unknown	11825	4.819334	4.931983	5.141567	578.3754	7115.875	31049.970703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	446.2943	578.12548:44 578.35178:57 578.37535:1873 579.12293:39 579.3447:29 579.37774:603 580.12124:20 580.3739:95 581.37802:20 582.21505:19	59.04475:19 59.04927:741 73.02948:8 73.063:27 86.09406:10 86.09679:13 87.04353:127 89.0478:7 89.05983:1032 103.07555:1698 104.0792:8 113.06073:15 117.09131:68 131.07043:55 133.08704:1108 135.10307:8 147.10233:946 157.08693:8 159.0997:19 161.11906:56 175.09708:101 177.11214:904 191.12679:237 209.13803:11 219.1256:31 221.12833:15 221.13998:200 222.14114:6 223.15335:14 235.15442:74 253.16481:8 265.16403:159 267.00134:7 267.18076:21 279.16803:8 279.17947:55 281.05313:8 283.17383:8 297.18985:14 309.1871:98 318.08942:4 323.2045:53 327.20856:8 339.20065:8 341.21307:18 353.21912:56 355.06757:30 356.07315:50 367.23019:23 371.22162:7 385.24316:13 397.24127:48 411.26019:17 415.25174:9 429.26736:21 433.12479:4 441.27435:24 455.28577:21 459.28122:17 473.29617:27 485.28409:8 485.29706:8 517.32025:33 529.30847:8 543.32898:8 557.33594:9 561.30963:32 561.32123:50 561.3468:1099 562.35291:14 578.31171:6 578.33289:22 578.37299:1332
280	Unknown	11825	4.846	4.931983	5.065434	579.3777	1952.6875	8361.5947265625	null	[M+H]+	M + 1	isotope of 279	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	282.4258	579.12293:39 579.3447:29 579.37774:603 580.12124:20 580.3739:95 581.37802:20 582.21505:19 584.35528:35	
281	Unknown	11825	4.846	4.931983	5.118433	606.4056	2454.4375	10581.732421875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	67.0851	606.37179:28 606.40558:558 607.41021:219 608.37699:22 608.41326:84 609.39535:29 610.16271:33 610.18692:573 611.18499:350	59.04927:76 73.06551:8 87.04262:20 89.05983:118 103.07555:193 116.06992:4 117.09131:19 131.07043:11 133.08591:160 147.10114:115 161.11533:8 175.09578:25 177.11214:172 191.13084:33 215.13741:4 219.1227:12 221.13853:60 235.15593:19 265.16724:35 267.17917:6 279.18112:24 297.19324:8 309.18881:30 320.12076:4 323.19745:7 341.21124:8 353.2099:11 385.24316:16 415.26172:10 441.26816:10 473.29404:8 517.31354:7 561.31659:14 561.3468:171 606.34283:8 606.35974:37 606.38147:54 606.40558:1567
282	Unknown	11847	4.7657	4.958633	5.138	199.039	2534.625	19635.494140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	45.5084	199.03904:497 199.16768:41 199.18013:60 199.18843:34 200.04298:78 200.14282:19 201.1106:27 201.20375:17 203.10346:34	55.05373:236 57.06916:22 67.05492:37 67.93275:10 69.06942:187 71.04679:26 72.04345:42 74.09217:16 74.09639:168 81.06779:15 83.08373:47 86.05764:43 87.08099:10 91.05333:26 93.06894:24 95.08367:23 100.07706:39 109.09558:10 111.07858:18 115.054:1184 125.09212:22 127.05464:367 144.90031:10 145.06201:35 155.04907:454 156.09447:20 166.07651:10 171.04504:336 199.0388:940
283	Unknown	11847	4.885334	4.958633	5.118433	291.2075	2121.25	9269.3291015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	107.0333	291.20751:640 292.21208:135 292.22716:30 293.16802:25 293.20998:66 294.24489:33 295.21089:120 295.22605:34 296.12111:137	55.05225:11 57.05655:7 58.06429:23 59.07257:17 67.05329:13 69.07021:14 70.06526:71 72.08169:9 79.05478:11 81.07128:11 84.08027:17 86.06124:8 93.07079:10 94.06549:24 95.08554:30 96.08227:64 97.0784:8 105.07154:18 107.05024:8 109.06584:9 110.09817:21 115.05395:6 119.08214:9 121.06506:18 122.0984:63 123.04695:11 124.04938:11 126.1237:5 126.13141:24 131.05011:9 133.10161:8 136.05145:37 137.06068:21 138.06671:32 139.07411:35 146.07199:16 147.07961:9 150.06795:28 151.06754:20 151.07597:473 152.08011:7 153.13609:23 159.07977:12 160.09152:7 162.06596:13 163.07588:30 164.08391:14 165.09001:213 166.08275:8 174.08919:11 175.07487:19 176.08543:12 177.03761:8 177.09109:352 178.0957:9 179.10576:19 186.08362:7 186.09299:12 187.09862:32 188.07068:7 188.10564:15 189.08974:13 190.08585:19 191.09543:21 191.10628:21 192.11176:8 193.11989:11 197.09621:8 202.08595:23 203.09476:14 203.10732:20 212.11978:23 214.12473:13 216.1002:15 217.10722:56 218.11659:76 220.13364:12 228.11391:27 228.1376:10 229.14555:9 230.11557:13 231.13531:6 232.13045:12 233.1322:64 233.15466:57 243.14149:56 244.133:7 245.13881:44 247.14276:29 248.15166:286 260.16568:441 264.19574:30 273.20688:7 291.17712:8 291.20721:658
284	Unknown	11869	4.8592	4.9854	5.155733	262.2365	4381	19602.7734375	null	[M+H]+	M + 0	similar chromatogram in higher mz_285	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	243.8063	262.23655:1305 263.14853:27 263.24077:192 264.24054:34 265.14004:14 265.21666:16 266.99807:38 267.15988:23 267.19513:20	53.03812:7 56.04885:7 57.0699:220 58.06506:51 70.06529:557 71.08563:133 72.08173:19 73.05039:7 84.07851:13 86.06037:13 88.07635:1017 102.09158:559 109.09865:7 113.05755:8 129.97173:7 132.09927:31 143.07002:7 146.11827:25 150.11125:41 156.07242:11 156.17287:110 172.17126:13 174.185:34 180.06744:7 200.20221:3467 204.93887:12 218.20937:14 228.12141:7 233.18768:24 244.22655:266 262.23807:1824
285	Unknown	11869	4.8592	4.9854	5.122	329.153	2316.125	13311.7373046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.10897	329.00356:56 329.15294:408 330.01073:17 330.15855:85 330.26009:20 331.16034:32 332.09577:19 332.27801:18	56.04958:14 70.02837:10 73.00767:10 76.02083:36 77.03617:30 81.06955:102 83.08462:19 85.06565:34 91.05333:59 93.06989:793 93.08691:10 95.08654:33 98.98466:490 102.05592:10 105.07058:57 106.07277:10 107.08579:126 108.08427:10 109.1007:42 110.09616:27 113.04296:22 114.9741:10 116.0139:39 123.11552:18 125.0406:127 125.09432:34 127.05574:51 131.08496:59 133.10167:299 145.09862:16 149.09331:112 151.11339:117 160.00354:10 162.02112:110 165.07245:79 168.08488:51 168.10013:24 168.13826:144 174.99324:27 177.0351:32 179.05074:38 181.08572:10 183.08577:28 189.02916:25 189.03455:43 191.08875:20 192.1431:22 208.13261:31 209.10107:11 215.00935:10 226.12552:250 226.13583:91 259.11221:26 269.13907:10 271.11273:65 277.64835:10 294.15057:12 311.13953:42 329.15475:140
286	Unknown	11880	4.7657	4.998767	5.155733	234.207	4982.3125	22058.232421875	null	[M+H]+	M + 0	similar chromatogram in higher mz_287	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	280.9107	234.207:1490 235.05388:18 235.14556:21 235.16811:126 235.2087:186 236.17187:23 236.21556:31 237.14758:31 238.10412:27 239.16262:29	56.04883:626 57.06323:10 57.06915:316 58.06505:280 60.04395:129 60.04851:7 68.04994:21 69.06778:33 71.08562:192 72.04593:23 74.0601:440 84.08029:13 86.05944:46 88.07633:1194 88.73074:7 91.05706:7 104.07013:39 111.04343:12 118.08726:220 122.07243:13 122.08218:193 122.18943:7 154.16168:15 156.17528:12 158.15262:12 172.16737:43 186.18398:3474 190.17511:12 195.7814:7 198.18359:17 199.04152:25 216.1824:13 216.19537:121 219.1356:10 234.17818:20 234.18867:43 234.20667:1188
287	Unknown	11880	4.87235	4.998767	5.14505	296.1212	6899.5	31022.453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	334.3323	296.12118:1902 297.08179:76 297.12573:388 297.2812:22 298.11674:111 299.29763:26 301.05547:19 301.11671:128	57.03431:10 59.04919:98 70.06522:425 71.0616:28 85.07552:15 93.05751:10 103.08039:5 117.09115:14 136.06284:61 151.05421:25 164.04617:12 164.87085:13 177.05711:54 178.06422:32 180.08176:22 183.0246:263 184.02058:41 194.08141:25 194.09779:12 195.0947:24 203.06253:86 204.06955:12 208.02072:10 209.03001:411 210.03751:3853 211.03459:32 212.0583:23 219.09193:47 220.09717:17 221.10617:1400 227.052:28 227.06383:964 247.12262:253 253.07869:3745 265.01843:12 279.09558:718 281.04947:17 294.10156:10 296.12238:5068
288	Unknown	11880	4.87235	4.998767	5.141567	297.1257	1418	6463.67041015625	null	[M+H]+	M + 1	isotope of 287	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.05566	297.08179:76 297.12573:388 297.2812:22 298.11674:111 299.29763:26 301.05547:19 301.11671:128 301.14222:20 302.04279:37 302.10413:159 302.12287:29	
289	Unknown	11880	4.898317	4.998767	5.05205	374.3635	4001.1875	24470.6171875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19.37788	374.10748:20 374.34073:26 374.36349:1005 375.21369:23 375.36562:232 376.36908:37	69.07104:11 73.04368:20 80.0454:10 85.06563:10 98.98659:28 101.06799:10 108.03941:52 111.09302:10 125.07017:30 133.09825:10 136.06293:160 137.0676:46 200.19801:38 202.21005:23 202.21564:47 204.06268:19 204.08649:15 214.1463:17 217.15929:18 218.2122:25 267.99841:25 269.99847:27 297.22009:10 302.04251:47 303.04852:47 304.04935:18 320.05914:23 321.0578:51 322.04922:11 356.28012:17 373.14658:48 374.36325:6234
290	Unknown	11924	4.779183	5.05205	5.148667	270.0792	1792.5	7828.123046875	null	[M+H]+	M + 0	similar chromatogram in higher mz_291	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	119.8953	270.07921:565 270.27901:39 271.08541:83 271.2646:127 272.07408:162 272.26491:26 273.18444:27	57.06912:37 58.03739:10 91.05327:36 104.05008:38 117.06996:10 131.06355:21 132.06764:198 133.07784:20 136.06172:11 138.07129:10 140.02829:33 144.06831:33 157.06464:66 158.15625:20 163.00951:23 165.02071:48 167.02396:14 167.0379:103 190.06554:20 192.03021:32 193.0858:53 206.08406:60 208.09995:57 214.16916:10 216.05693:29 217.07253:43 218.08325:460 226.03841:27 228.05908:48 229.05647:24 235.11208:63 241.05334:157 243.06654:42 243.86192:10 253.05223:484 270.07892:1835 270.28033:33
